,0,1,2,3
661,Ingenico,https://www.ingenico.com/,Ingenico is provider of retail payment solutions for merchants with emphasis on security across different channels.,"Ingenico SA
28-32, boulevard de Grenelle
75015 Paris
France
Tel: +33 (0)1 58 01 80 00"
662,InGuardians,https://www.inguardians.com/,"InGuardians is a vendor-independent security consultancy offering audit, penetration testing, and related services.","InGuardians
5614 Connecticut Avenue, NW #313
Washington, DC 20015-2604
Tel: (202) 448 – 8958"
663,Innefu,https://www.innefu.com,"<p>Innefu is an Information Security R&amp;D startup, providing&nbsp;&nbsp;Information Security &amp; Data Analytics solutions.&nbsp;&nbsp;&nbsp;Biometric and Facial Authentication solutions are being used in multiple organizations in India and Middle East while our Data Analytics solution and Machine Learning solutions are in use in multiple Law Enforcement Agencies in South East Asia.&nbsp;</p>","<p>783, 7th Floor, Aggarwal Cyber Plaza – II, </p><p>Netaji Subhash Place, New Delhi-110034</p>"
664,Inpixon,https://inpixon.com/,"Inpixon provides platforms and tools for enterprise delivery of software and wireless protection based on the location and context of the users, with emphasis on serving US Federal Government customers.","Inpixon HQ
2479 E. Bayshore Road, #195
Palo Alto, California 94303
Tel: (408) 702 – 2167

Inpixon Shroom HQ
6345 Balboa Blvd., Ste 140
Encino, CA 91316
Tel: (800) 446 - 6646"
665,InQuest,https://www.inquest.net,<p>The InQuest platform provides complete network visibility and a file-centric view of your data</p>,"<p>2403 East 16th St. Studio Q Austin, Texas 78702</p>"
666,Inspired eLearning,https://www.inspiredelearning.com/,Inspired eLearning provides security awareness and compliance training offerings.,"Inspired eLearning
613 N.W. Loop 410
Suite 530
San Antonio, Texas 78216"
667,InstaSafe,https://instasafe.com,"<p>Cloud-based Security-as-a-Service solution provider delivering comprehensive and uncompromising protection to mobile and remote workers enabling them to safely and securely access enterprise apps, email and web from anywhere on any network.</p>","<p>HAL 3rd Stage, Kodihalli</p><p>Bengaluru, Karnataka 560008</p><p>India</p>"
668,Intego,https://www.intego.com/,Intego offers an award-winning line of products providing Mac security and enhancing Mac performance.,"Intego Corporate
520 Pike Street, Suite #1520
Seattle, Washington 98101
info@intego.com
Tel: (512) 637 – 0700"
669,InteliSecure,https://www.intelisecure.com,"InteliSecure offers a range of enterprise security solutions, including managed security and assessments.","InteliSecure
5613 DTC Parkway
Greenwood Village, CO 80111
Tel: (720) 227-0990"
670,Intellect Security,https://www.intellect.co.uk/,Intellect Security provides value added data security and encryption solutions for enterprise and cloud using a network of partners.,"Intellect Security Limited
The Baltic Exchange, 38 St. Mary Avenue
London, EC3A 8BH
United Kingdom
Tel: 0333 003 3305"
671,IntelleSecure,http://www.intellesecure.com/,IntelleSecure provides training and consulting services in GRC and information security management.,"IntelleSecure Network Solutions Private Limited
418, 1st Floor, 100 Feet Road, 4th Block
Koramangala, Bangalore 560 034
India
Tel: +91 98804 99100 / 200"
672,OnGuard Systems,https://inner-activ.com/,<p>innerActiv (previously Intelligent ID) from OnGuard Systems provides an endpoint monitoring and protection solution that provides continuous security.</p>,"<p>250 Old West Wilson Bridge Road Suite 140 Worthington, Ohio 43085 Tel: (888) 798 – 7792</p>"
673,IntelliGO,https://www.intelligonetworks.com/,IntelliGO  provides a managed detection and response solution for enterprise.,"IntelliGo Networks
207 Queens Quay, Suite 820
Toronto, Ontario CA M5J 1A7"
674,InterCrypto,https://www.intercrypto.com/,"InterCrypto provides data encryption tools for files, disks, and media.","InterCrypto, Ltd.
Pacific Business Center
P.O. Box 34069 #381
Seattle, Washington 98124-1069"
675,InterGuard,https://interguardsoftware.com/,"InterGuard, a solution of Awareness Technologies, provides employee-monitoring software that records and controls PC activity for loss and misuse.","InterGuard
Awareness Technologies
88 Post Road West, 1st Floor
Westport, Connecticut 06880
Tel: (800) 998 – 5621"
676,Intel,https://www.intel.com/content/www/us/en/homepage.html,"Intel offers hardware-enhanced technologies to improve the detection of evolving cyber threats and exploits. Intel's solutions are built into the hardware and use a combination of CPU data, machine-learning algorithms, and Intel-integrated graphics for security workloads.","2200 Mission College Blvd.
Santa Clara, CA 95054
(408) 765-8080"
677,Interhack,https://web.interhack.com/,Interhack provides a range of computer-related professional services with emphasis on security assessments.,"Interhack
5 E. Long Street, 9th Floor
Columbus, Ohio 43215
Tel: (614) 545 – 4225"
678,InterNetwork Defense,https://www.internetworkdefense.com/,InterNetwork Defense partners with Test Pass Academy to offer a series of cyber security training including CISSP preparation.,"InterNetwork Defense
Philadelphia, Pennsylvania
Tel: (866) 219 – 6031"
679,Interset,https://www.interset.com/,Interset provides tracking and audit control over intellectual property by endpoint behavioral analytics.,"Interset Headquarters
411 Legget Drive, Suite 503
Ottawa, Ontario K2K 3C9
Canada
Tel: (613) 226 – 9445"
680,Intertek,https://www.intertek.com,"<p>Risk-appropriate, IoT security testing for connected consumer products, continuous vulnerability monitoring, a certification mark and an external website.</p>","<p>33 Cavendish Square</p><p>London W1G 0PS</p><p>England, United Kingdom</p>"
681,Intertrust,https://www.intertrust.com/,"Intertrust Technologies is a software technology company that specializes in trusted distributed computing. It invents, develops and licenses software, technologies, and services in the areas of application shielding, content protection, data governance, digital rights management (DRM), media monetization, PKI certificate services, and whitebox cryptography.","Intertrust
920 Stewart Drive
Sunnyvale, California 94085"
682,Intezer,https://www.intezer.com/,Intezer uses a ‘DNA mapping’ approach to detecting malware.,"Intezer
Rothschild Blvd 45
Tel Aviv-Yafo
Israel"
683,Intrinium,https://www.intrinium.com/,"Intrinium offers, in addition to cloud and network services, a range of cyber security consulting and managed security services.","Intrinium Information Technology Solutions
4418 E 8th Avenue
Spokane Valley, Washington 99212
Tel: (866) 461 – 5099"
684,Intrinsic ID,https://www.intrinsic-id.com,"<p>Provider of security IP for embedded systems based on physical unclonable function or PUF technology. The technology provides an additional level of hardware security utilizing the inherent uniqueness in each and every silicon chip. The IP can be delivered in hardware or software and can be applied easily to almost any chip – from tiny microcontrollers to high-performance FPGAs – and at any stage of a product’s lifecycle. It is used as a hardware root of trust to validate payment systems, secure connectivity, authenticate sensors, and protect sensitive government and military data and systems. Intrinsic ID security has been deployed and proven in millions of devices certified by EMVCo, Visa, CC EAL6+, PSA, ioXt, and governments across the globe.</p>","<p>710 Lakeway Drive, Suite 100</p><p>Sunnyvale, CA 94085-4047</p>"
685,INTRUSION,https://www.intrusion.com/,<p>INTRUSION Inc. provides network monitoring and AI based malicious communication detection.</p>,"<p>Intrusion, Inc.</p><p><span style=""color: rgb(68, 84, 106);"">101 East Park Blvd</span></p><p><span style=""color: rgb(68, 84, 106);"">Ste 1300 </span></p><p><span style=""color: rgb(68, 84, 106);"">﻿Plano, Texas 75074</span></p>"
686,Invictus International,http://www.invictusops.com,"Invictus International provides balanced and holistic security solutions for the public and private sectors through first obtaining a comprehensive understanding of threats, risks and vulnerabilities relative to the capabilities, challenges and needs of the client.

Headquaters
5030 S Decatur Blvd
Las Vegas, NV 89118
Tel: (702) 629-3971",
687,iTrust,https://www.itrust.fr/en/,iTrust provides penetration testing and various products and services for vulnerability management.,"BAT ACTYS / 1
55 l’Occitane
31670 Labège, France"
688,IOActive,https://www.ioactive.com/,IOActive provides a range of security hardware and software assessments and research services.,"IOActive
701 5th Avenue, Suite 7250
Seattle, Washington 98104
Tel: (866) 760 – 0222"
689,Ionic Security,https://www.ionicsecurity.com/,"Ionic Security provides a unified cloud and mobility-based security platform focused on data protection, single sign-on, and analytics.","Ionic Security, Inc.
1170 Peachtree St. NE, Suite 2285
Atlanta, Georgia 30309"
690,Ipswitch,https://www.ipswitchft.com/,"Ipswitch provides a platform for secure, managed file transfer as well as solutions for managing networks and mail servers.","Ipswitch, Inc.
15 Wayside Rd, 4th floor
Burlington, Massachusetts 01803
Tel: (781) 676 – 5700"
691,IPVanish,https://www.ipvanish.com/,"IPVanish offers a VPN solution, providing users with online privacy and anonymity.",
692,IPV Security,https://www.ipvsecurity.com/eng/,"IPV Security provides a range of security consulting services focused on compliance, monitoring, management, and audit.","IPV Security
10 Zarchin Street
P.O. Box 4330
Ra’anana 43662
Israel
Tel: (866) 531 – 1848"
693,IRM,https://www.irmsecure.com/,"IRM Secure provides security solutions for information usage control, information rights management (IRM), and secure outsourcing.","IRM Secure
2800 Skymark Avenue, #4
Mississauga, Ontario
L4W 5A6
Canada
Tel: (905) 366 – 4444"
694,Iron Mountain,https://www.ironmountain.com/,"Iron Mountain provides records management, data backup, and data destruction solutions for the enterprise.","Iron Mountain
1 Federal Street
Boston, Massachusetts 02110"
695,IronNet,https://www.ironnet.com/,"<p>IronNet provides cyber defense using complex behavioral modeling, big-data analytics, and advanced computing capabilities to deliver unprecedented network visibility, early threat detection, and targeted, business-informed mitigation actions and also provides for collective defense by sharing and correlating threat and event data across multiple companies and sectors.&nbsp;</p>","<p>7900 Tysons One Place</p><p>Suite 400</p><p>McLean, Virginia 22102</p>"
696,IronScales,https://ironscales.com/,"IronScales is a comprehensive phishing mitigation solution designed to protect your enterprise from cyber-attacks. Based on a gamified training program and a unique crowd-wisdom approach, the IronTraps automatic mitigation response is immediately executed when a phishing attack is reported by employees.","IronScales
Ra’anana, Israel"
697,ISARR,https://www.isarr.com/,"ISARR provides a Web-based platform for managing risk, resilience, response, and security intelligence.","ISARR
Crystal Gate
28-30 Worship Street
London EC2A 2AH
Tel: +44 (0)844 736 2544"
698,i-Sprint Innovations,https://www.i-sprint.com/,"i-Sprint Innovations provides identity, credential, and access management solutions.","i-Sprint Innovations
Blk 750D Chai Chee Road
#08-01 Technopark @ Chai Chee
Singapore 469004
Tel: +65 6244 3900"
699,Israel Aerospace Industries,https://www.iai.co.il/cyber-hls,"<p>Cyber is a strategic sector for IAI. The Cyber business unit has developed solutions for Cyber defense, protection, monitoring, prediction, identification, intelligence and accessibility. Solutions include national-grade Cyber Early Warning centers, Cybersecurity for mission-critical systems, aviation and maritime cyber security, cyber intelligence, cellular search and rescue system, and critical cyber protection solutions. These capabilities are possible due to the unique technologies developed by the Cyber business unit's R&amp;D and excellence centers in Israel, Singapore and Switzerland.</p>",<p>100 Yitzchak Hanasi Blvd.&nbsp;</p><p>P.O.B. 330&nbsp;</p><p>Ashdod 7710202&nbsp;</p><p>Israel</p>
700,ITC Secure Networking,https://www.itcsecure.com/,ITC Secure Networking is a UK-based network and security integrator including management services from the company’s SOC.,"ITC Secure Networking Ltd
Boatman’s House
2 Selsdon Way
London, E14 9GL
United Kingdom
Tel: +44 (0) 20 7517 3900"
